review_id,review_text,sentiment_label,sentiment_score,identified_theme
142,great app,POSITIVE,0.999821126461029,Other
143,update is not downgrade. its literally not working,NEGATIVE,-0.9936172962188721,Other
144,Please consider optimizing the app for Huawei Mobile Services (HMS). It doesn't work after the update.,NEGATIVE,-0.9996885061264038,Other
145,please use the cute ui as a professional developer,POSITIVE,0.9969793558120728,UX
146,Daily Of the day Transfer Limit Restriction If there wasn't If it didn't have Very Extremely Happy We would be.,NEGATIVE,-0.9949807524681091,Features
147,best,POSITIVE,0.9997941851615906,Other
148,Amazing,POSITIVE,0.999875545501709,Other
149,it's better than before,POSITIVE,0.9998137354850769,Other
150,worst apk for a big bank,NEGATIVE,-0.9997958540916443,Other
151,doesn't work properly with safaricom network.,NEGATIVE,-0.9997656941413879,Other
152,"The app forcefully made me an update, since then every time I try to make a payment it keeps bugging and failing non stop. please fix that . this is a big company not a start up .",NEGATIVE,-0.9995286464691162,Stability
153,good,POSITIVE,0.9998161196708679,Other
154,I found that when i am using safaricom network the app keeps crashing a lot and not working and as soon as i change the network it will work smoothly so make is a lot compatible with the safaricom network service.,POSITIVE,0.9555947184562683,Stability
155,go ahead,POSITIVE,0.999769389629364,Other
156,nice,POSITIVE,0.9998552799224854,Other
157,i like it,POSITIVE,0.9998593330383301,Other
158,Good,POSITIVE,0.9998161196708679,Other
159,cbe mobile app best app,POSITIVE,0.998684823513031,Other
160,"easy for use,and good privacy",POSITIVE,0.9994780421257019,UX
161,amazing,POSITIVE,0.999875545501709,Other
162,i really judged this app. 99% were profit exclusive for others only with organization benefit.,NEGATIVE,-0.9830779433250427,Other
163,unable to use it is not performed well,NEGATIVE,-0.9997864365577698,Other
164,ወከቀቀ,NEGATIVE,-0.6970561742782593,Other
165,Nice,POSITIVE,0.9998552799224854,Other
166,This app is very good and helpful I am Happy working with cbe mobile banking tanx all members and I am ready invite all my family and friends ❤️,POSITIVE,0.9998387098312378,Other
167,Samsung A-5360 is not my device and i did not opened by this,NEGATIVE,-0.9985318183898926,Other
168,notwork totransferto other,NEGATIVE,-0.9960225820541382,Features
169,good,POSITIVE,0.9998161196708679,Other
170,የCommercial Bank of Ethiopia ሞባይል ባንኪንግ አገልግሎት በአጠቃላይ ጠቃሚ ነው፣ ግን አንድ ችግር አጋጥሞኛል። የሂሳብ ቁጥር በምናስገባበት ሳጥን ላይ “Mr” ወይም “Mrs” ከሚለው ቀጥሎ ያለውን ስም ለማስገባት ስፔስ (space) መጠቀም አይቻልም። ይህ ተጠቃሚዎችን ስም ትክክለኛ ለማስገባት እንዲቸገሩ ያደርጋል። እባክዎ በዚህ ክፍል ስፔስ መጠቀም እንዲቻል ወይም የስም መሙያ ስርዓቱን እንዲሻሻል ቢያደርጉ በጣም ጥሩ ይሆናል።,NEGATIVE,-0.9334600567817688,Other
171,🫶👍🙏,NEGATIVE,-0.6970561742782593,Other
172,good,POSITIVE,0.9998161196708679,Other
173,I am very comfortable because we can easily access various transfer services that we used to have to go to the bank.,POSITIVE,0.9990236759185791,Features
174,good app,POSITIVE,0.9998493194580078,Other
175,i am so happy,POSITIVE,0.9998812675476074,Other
176,good,POSITIVE,0.9998161196708679,Other
177,The recent update is trash. I couldn't refresh the page. It's not even trying to sync. Please fix the bug and release a clean version.,NEGATIVE,-0.9996129870414734,Stability
178,good job,POSITIVE,0.999835729598999,Other
179,I'm from Ethiopia and proud of CBE service app.,POSITIVE,0.9996950626373291,Other
180,I am successful with app,POSITIVE,0.9998397827148438,Other
181,everything is boaring the previous one is good,POSITIVE,0.999785840511322,Other
182,best,POSITIVE,0.9997941851615906,Other
183,good,POSITIVE,0.9998161196708679,Other
184,good app but it needs more languages do it with more than four languages,NEGATIVE,-0.9735730290412903,Other
185,good work,POSITIVE,0.9998413324356079,Other
186,wow app.The developers make improvements every time.,POSITIVE,0.9996693134307861,Other
187,nice and perfect,POSITIVE,0.9998654127120972,Other
188,best experience,POSITIVE,0.9996858835220337,Other
189,the best,POSITIVE,0.9998332262039185,Other
190,What's wrong after i update the app unable to open,NEGATIVE,-0.9997888207435608,Other
191,nice,POSITIVE,0.9998552799224854,Other
192,👍👍it is good. pls Hide the amount that appear on the top when we need to transfer🙏,POSITIVE,0.99936443567276,Features
193,not sure at the moment,NEGATIVE,-0.99964439868927,Other
194,Good,POSITIVE,0.9998161196708679,Other
195,it's the best app i have every seen it is fast and securty,POSITIVE,0.9980030655860901,Other
196,Useful apps,POSITIVE,0.9994015693664551,Other
197,easy to use,POSITIVE,0.9988542795181274,UX
198,waw,NEGATIVE,-0.7346187829971313,Other
199,"This app used to work well, but now it constantly shows an error saying it can’t load my accounts and tells me to visit a branch. I’m not even in the country, so that’s not possible. The app has frequent issues and needs better reliability and remote support options.",NEGATIVE,-0.99909508228302,Stability
200,Very good,POSITIVE,0.9998520612716675,Other
201,አዲሱ ገጽታው በጣም ያስጠላል። ለአይን ይከብዳል። ወደነበረበት ብትመልሱት።,NEGATIVE,-0.9445853233337402,Other
202,I like it but sometimes there is a system error,NEGATIVE,-0.9990566372871399,Stability
203,good,POSITIVE,0.9998161196708679,Other
204,"the app keeps asking for update, even after being updated",NEGATIVE,-0.9912922978401184,Other
205,"This application was not that great, and its performance has unfortunately declined further. For the past week, I have been unable to access my balance or transfer funds. This situation is causing considerable concern and inconvenience, as I cannot access my money in a timely manner. This has resulted in late payments and a loss of confidence and trust. Furthermore, I have not received a response to my message to the customer support team",NEGATIVE,-0.9997740387916565,Features
206,good,POSITIVE,0.9998161196708679,Other
207,like,POSITIVE,0.9910564422607422,Other
208,Good !,POSITIVE,0.9998268485069275,Other
209,good,POSITIVE,0.9998161196708679,Other
210,good,POSITIVE,0.9998161196708679,Other
211,very good cbe app,POSITIVE,0.9998026490211487,Other
212,tel birr,NEGATIVE,-0.9480341076850891,Other
213,halaba kuleto,NEGATIVE,-0.6842421889305115,Other
214,best app ever,POSITIVE,0.9997491240501404,Other
215,it's good app for ease of access mobile banking transaction and use our time properly!,POSITIVE,0.999681830406189,Other
216,"pls make an option fingerprint Biometric payment only, it's fast and secure to pay",POSITIVE,0.9271588921546936,Features
217,በጣም ቀላልና ፈጣን ለመጠቀም ወድጀዋለሁ,NEGATIVE,-0.8832126259803772,Other
218,I love this up to much eollahi,POSITIVE,0.9998741149902344,Other
219,I hope this bank have excellent Mobile app but still not easy and not working in holidays why,NEGATIVE,-0.9942612648010254,UX
220,best,POSITIVE,0.9997941851615906,Other
221,"It's a great, easy-to-use, very convenient and secure app.",POSITIVE,0.9996656179428101,UX
222,Good Job,POSITIVE,0.999835729598999,Other
223,best,POSITIVE,0.9997941851615906,Other
224,Best app.,POSITIVE,0.999774158000946,Other
225,it's so use full and secure 👍💪👌,NEGATIVE,-0.518190324306488,Other
226,"there should be atm voucher access included , and also the app crash sometimes .",NEGATIVE,-0.9989251494407654,Stability
227,"The app has some issues we need to have a place where we save our contacts where we usually send money to, after update I keep loosing all the important accounts.Also user needs to configure their notification types we want to receive either by email ,SMS or both. right now I don't get any notifications when I receive funds from companies.",NEGATIVE,-0.998993456363678,Account
228,after the the recent update the app not responding. even transfer to telebirr isn't working.,NEGATIVE,-0.9997051358222961,Features
229,Need more additional future include for now it's not bad,POSITIVE,0.994413435459137,Other
230,I don't like. I can't make transfer to my own telebirr,NEGATIVE,-0.9984122514724731,Features
231,lag and stack not quick response 😞😞,NEGATIVE,-0.9985823631286621,UX
232,it good. to get services,POSITIVE,0.9998569488525391,Other
233,good,POSITIVE,0.9998161196708679,Other
234,Number One App,POSITIVE,0.9983179569244385,Other
235,is good,POSITIVE,0.9998394250869751,Other
236,this secure app of all Ethiopia mobile banking ever.,POSITIVE,0.9989427924156189,Other
237,perfect app,POSITIVE,0.9998340606689453,Other
238,owww cbe,POSITIVE,0.9705929756164551,Other
239,"Very secured, fast and favourable",POSITIVE,0.999854326248169,Other
240,best,POSITIVE,0.9997941851615906,Other
241,very nice 👌,POSITIVE,0.9998577833175659,Other
242,اليش يتعخر معرف والله,NEGATIVE,-0.5890551805496216,Other
243,good application 💯💯💯.,POSITIVE,0.9998037219047546,Other
244,best,POSITIVE,0.9997941851615906,Other
245,good app,POSITIVE,0.9998493194580078,Other
246,good,POSITIVE,0.9998161196708679,Other
247,Nice App,POSITIVE,0.9998061060905457,Other
248,it cost us a lot just by transfer and in other way not fair,NEGATIVE,-0.9993299245834351,Features
249,Great app,POSITIVE,0.999821126461029,Other
250,Interesting app,POSITIVE,0.9996960163116455,Other
251,"i didn't get feed back through message ,Why so?",NEGATIVE,-0.9988840222358704,Other
252,good and fast,POSITIVE,0.9998561143875122,Other
253,"v, good",POSITIVE,0.9998000264167786,Other
254,very bad experience as its very slow,NEGATIVE,-0.9998031258583069,Stability
255,i luv it,POSITIVE,0.9778854250907898,Other
256,Good&fast,POSITIVE,0.9998668432235718,Other
257,good,POSITIVE,0.9998161196708679,Other
258,good,POSITIVE,0.9998161196708679,Other
259,የጣት አሻራ አገልግሎት አላገኘሁም። አጠቃቀሙ ጠፍቶኝ ይሆን?,NEGATIVE,-0.9681780338287354,Other
260,good,POSITIVE,0.9998161196708679,Other
261,Rtgs limit very small,NEGATIVE,-0.9604359269142151,Other
262,"Trasaction history not sorted in time basis, besides the hilight transaction and its details which is found by clicking the highht transaction are diffrent. Generally, the tansaction history page has a critical problem",NEGATIVE,-0.999626874923706,Other
263,good job,POSITIVE,0.999835729598999,Other
264,best bank for Android application form market place and key number,POSITIVE,0.9671075940132141,Other
265,i like cbe service,POSITIVE,0.9947469830513,Other
266,አሪፍ ነው,NEGATIVE,-0.7850580811500549,Other
267,it is the best application in the Ethiopia I like it this,POSITIVE,0.9998393058776855,Other
268,super spp,POSITIVE,0.5455182194709778,Other
269,I have 1 year and thank you for yo ur genuine service,POSITIVE,0.9996104836463928,UX
270,ካየህዋቸው ተመሳሳይ መተግበርያዎች በጣም ጥሩ መተግበርያ ነው,NEGATIVE,-0.920040488243103,Other
271,excellent,POSITIVE,0.9998434782028198,Other
272,Excellent,POSITIVE,0.9998434782028198,Other
273,"im having a terrible experience with this app, im getting 'unable to connect' error, this happened for a while now and they didnt fix it, it is so unreliable in times i need it that i have to resort to using ussd code instead of it. please fix this issue",NEGATIVE,-0.9997150301933289,Stability
274,Absolute garbage,NEGATIVE,-0.9997928738594055,Other
275,CBE does not offer anything international.,NEGATIVE,-0.9994158744812012,Other
276,korsa,POSITIVE,0.9419000744819641,Other
277,its good,POSITIVE,0.9998385906219482,Other
278,very nice app,POSITIVE,0.9998562335968018,Other
279,nice app,POSITIVE,0.9998061060905457,Other
280,nice app,POSITIVE,0.9998061060905457,Other
281,it looks fantasy,POSITIVE,0.9888854026794434,Other
282,it's best app to use recently and upgraded day to day for internationalization,POSITIVE,0.9983494281768799,Other
283,it is more convenient app,NEGATIVE,-0.8680288195610046,Other
284,gooooodddd.....,NEGATIVE,-0.9880051016807556,Other
285,This is app is not fast and not working well in all android phone. eg it is not functioning well using one plus phone.,NEGATIVE,-0.9997861981391907,Other
286,Factory reset made me to lose my pin to login to my account!,NEGATIVE,-0.999756395816803,Account
287,keeps on saying bucket override when I try to pay henon school fee,NEGATIVE,-0.996587872505188,Other
288,"life longe bank CBE , Save & change your life.",POSITIVE,0.9976091384887695,Other
289,good,POSITIVE,0.9998161196708679,Other
290,does not working well,NEGATIVE,-0.9997747540473938,Other
291,it's v good app sometimes there is a problem on other bank transfers,NEGATIVE,-0.9923245906829834,Features
292,pls speedup for quick uses,NEGATIVE,-0.6067640781402588,UX
293,"before, it was nice. now it does not work and crash automatically",NEGATIVE,-0.9990578293800354,Stability
294,Pls facilitate transfer to telebirr agent,NEGATIVE,-0.9452366828918457,Features
295,sestemaa siresun osoo manaa banki hindemne namnii barbade national id isa fayadamee osoo banachun danda'ame bayye nammati tola live event qabate,NEGATIVE,-0.9795665144920349,Other
296,I customer for commercial bank of Ethiopia I trade,NEGATIVE,-0.9372625946998596,Other
297,it's has an issue,POSITIVE,0.9217185974121094,Other
298,good,POSITIVE,0.9998161196708679,Other
299,nice,POSITIVE,0.9998552799224854,Other
300,accessibility need to be taken seriously. There are people excluded because of inaccessible apps.,NEGATIVE,-0.9503915309906006,Other
301,"This application was not that great, and its performance has unfortunately declined further. For the past week, I have been unable to access my balance or transfer funds. This situation is causing considerable concern and inconvenience, as I cannot access my money in a timely manner. This has resulted in late payments and a loss of confidence and trust. Furthermore, I have not received a response to my message to the customer support team.",NEGATIVE,-0.9997742772102356,Features
302,I can't download this app please assist how it can be downloaded,NEGATIVE,-0.9936169385910034,Other
303,"my favorite so far, but, how come we are not able to download the app and fix our problem ourselves? it is not fair to go to the bank and fix it for you? please think about it. Thank you",POSITIVE,0.8537619113922119,Other
304,lulit tukka giro,POSITIVE,0.8195421695709229,Other
305,Enough good even it hasn't transferring for other telebirr users,POSITIVE,0.9993717074394226,Features
306,not good not bad.,POSITIVE,0.9955518841743469,Other
307,easy fast helpful for our business,POSITIVE,0.9969444870948792,UX
308,good,POSITIVE,0.9998161196708679,Other
309,good,POSITIVE,0.9998161196708679,Other
310,bad strresing,NEGATIVE,-0.9997972846031189,Other
311,cool,POSITIVE,0.9998509883880615,Other
312,100%100 Fast and Amazing app !! 🏆🏆🏆🏆🏆🏆🏆🏆 💞🌷🇪🇹,POSITIVE,0.9997475743293762,Other
313,Not that happy at this app,NEGATIVE,-0.999756395816803,Other
314,Best,POSITIVE,0.9997941851615906,Other
315,crush alot,NEGATIVE,-0.9995573163032532,Other
316,itii fayadamaa namaa fayadaa kuniin,NEGATIVE,-0.9859265089035034,Other
317,good app,POSITIVE,0.9998493194580078,Other
318,good,POSITIVE,0.9998161196708679,Other
319,Musxafaa,NEGATIVE,-0.9952422380447388,Other
320,good,POSITIVE,0.9998161196708679,Other
321,well expriences,POSITIVE,0.9049556851387024,Other
322,good,POSITIVE,0.9998161196708679,Other
323,great 👍,POSITIVE,0.9997692704200745,Other
324,I had good time with CBE,POSITIVE,0.9998478889465332,Other
325,crashes every time you need to update this app ASAP.. i will be changing bank if tjis continues,NEGATIVE,-0.9992732405662537,Stability
326,Good,POSITIVE,0.9998161196708679,Other
327,easy and fast,POSITIVE,0.9995583891868591,UX
328,very nice,POSITIVE,0.9998563528060913,Other
329,its good,POSITIVE,0.9998385906219482,Other
330,this app is very good,POSITIVE,0.9998623132705688,Other
331,በጣም ጥሩ ነው,NEGATIVE,-0.8337249755859375,Other
332,deduction but no transaction. not good,NEGATIVE,-0.9997362494468689,Other
333,Easy to use and reliable.,POSITIVE,0.9997798800468445,UX
334,difficult to see our transactions after aweek,NEGATIVE,-0.999567449092865,Other
335,nice,POSITIVE,0.9998552799224854,Other
336,Good bank,POSITIVE,0.9998420476913452,Other
337,swift,POSITIVE,0.9991281628608704,Other
338,best,POSITIVE,0.9997941851615906,Other
339,it is wel,POSITIVE,0.9836228489875793,Other
340,nice,POSITIVE,0.9998552799224854,Other
341,fully functional greate application it makes payment and transaction easier,POSITIVE,0.9978688955307007,Features
342,it's best for everyone,POSITIVE,0.9998076558113098,Other
343,good,POSITIVE,0.9998161196708679,Other
344,good jobs,POSITIVE,0.9998511075973511,Other
345,am happy using it.But why does it need continuous updates?,NEGATIVE,-0.9802243709564209,Other
346,Good job,POSITIVE,0.999835729598999,Other
347,good,POSITIVE,0.9998161196708679,Other
348,good,POSITIVE,0.9998161196708679,Other
349,wow,POSITIVE,0.999592125415802,Other
350,good 👍,POSITIVE,0.9998576641082764,Other
351,Thank you for your service.,POSITIVE,0.9998093247413635,Other
352,nice,POSITIVE,0.9998552799224854,Other
353,WOW!,POSITIVE,0.999649167060852,Other
354,i have more experience,POSITIVE,0.9620587825775146,Other
355,good,POSITIVE,0.9998161196708679,Other
356,i like this app,POSITIVE,0.9996516704559326,Other
357,I love this app,POSITIVE,0.9998608827590942,Other
358,it is not working,NEGATIVE,-0.9997721314430237,Other
359,the app freezes sometimes and crashing,NEGATIVE,-0.9954427480697632,Stability
360,for active payment it's number one chose,POSITIVE,0.99142986536026,Features
361,"What a nasty Update is this !. May I say 'Events cast their shadow before happenings'. Trust, value, Bank's 'n' Customers' financial property, such like things, at risk once again(the State owned Bank experienced some months ago due to app development issues or some other unknown reasons. Unable to see my own current balance due to a hidden page being displayed, stacked transaction history since March 26th, among others. Is that a Banking app being developed by Professionals ?.",NEGATIVE,-0.9994988441467285,Other
362,Very good Service provider bank,POSITIVE,0.9998120665550232,Other
363,nice app keep it up🤝🤝,POSITIVE,0.9996798038482666,Other
364,very much for your information 👋,POSITIVE,0.9981623291969299,Other
365,bad👎,NEGATIVE,-0.6970561742782593,Other
366,so nice to me,POSITIVE,0.9998413324356079,Other
367,best,POSITIVE,0.9997941851615906,Other
368,good update,POSITIVE,0.9998435974121094,Other
369,It's a good improvement. the app,POSITIVE,0.9997755885124207,Other
370,good,POSITIVE,0.9998161196708679,Other
371,Excellent,POSITIVE,0.9998434782028198,Other
372,best,POSITIVE,0.9997941851615906,Other
